"timestamp","latitude","longitude","accel_mean","accel_variance","accel_stats_x_p1","accel_stats_x_p10","accel_stats_x_p90","accel_stats_x_p99","accel_stats_y_p1","accel_stats_y_p10","accel_stats_y_p90","accel_stats_y_p99","accel_stats_z_p1","accel_stats_z_p10","accel_stats_z_p90","accel_stats_z_p99"
"2025-06-06 11:39:26","33.778416","-84.397609","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:23","33.778405","-84.397465","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:20","33.778387","-84.39726","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:17","33.778362","-84.397101","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:14","33.778351","-84.396904","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:11","33.778342","-84.396641","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:08","33.778298","-84.39642","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:05","33.77807","-84.396282","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:39:02","33.777946","-84.396173","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:59","33.777706","-84.396083","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:56","33.777448","-84.396063","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:53","33.77733","-84.395987","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:50","33.777272","-84.395925","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:47","33.777219","-84.395871","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:44","33.777048","-84.395852","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:41","33.777032","-84.395831","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:38","33.777049","-84.395821","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:35","33.777003","-84.395831","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:32","33.776993","-84.395829","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:29","33.776975","-84.395824","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:26","33.776966","-84.395788","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:23","33.776992","-84.395746","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:20","33.777034","-84.395719","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:17","33.777089","-84.395583","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:14","33.777033","-84.395393","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:11","33.776946","-84.395215","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:08","33.776809","-84.394946","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:05","33.776806","-84.39482","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:38:02","33.776812","-84.394718","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:59","33.776824","-84.394617","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:56","33.776838","-84.394529","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:53","33.77685","-84.39445","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:50","33.776857","-84.394374","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:47","33.776855","-84.394315","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:44","33.776844","-84.39428","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:41","33.776827","-84.394276","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:38","33.776813","-84.394267","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:35","33.776791","-84.394272","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:32","33.776763","-84.394266","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:29","33.77674","-84.394236","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:26","33.776702","-84.394229","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:23","33.776676","-84.394195","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:20","33.77669","-84.394016","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:17","33.776671","-84.393762","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:14","33.776662","-84.393325","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:11","33.776697","-84.393132","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:08","33.77674","-84.392959","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:05","33.776765","-84.392695","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:37:02","33.776807","-84.392539","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:36:59","33.776846","-84.392384","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:36:56","33.776898","-84.392199","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:36:53","33.776945","-84.392027","9.306","0.132","-1.073","-0.153","0.766","1.532","2.758","3.218","4.75","5.363","7.661","7.968","9.04","9.653"
"2025-06-06 11:36:50","33.776961","-84.391928","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:47","33.776927","-84.391884","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:44","33.776922","-84.391846","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:41","33.776915","-84.391804","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:38","33.776914","-84.391763","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:35","33.776912","-84.391706","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:32","33.776891","-84.391636","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:29","33.776886","-84.391661","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:26","33.776897","-84.39168","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:23","33.776894","-84.391708","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:20","33.776903","-84.391707","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:17","33.776907","-84.39168","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:14","33.776914","-84.391647","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:11","33.776922","-84.391595","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:08","33.77692","-84.391516","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:05","33.776938","-84.391463","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:36:02","33.776947","-84.391311","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:59","33.776941","-84.391124","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:56","33.77692","-84.390903","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:53","33.776952","-84.390672","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:50","33.776983","-84.390477","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:47","33.777019","-84.390305","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:44","33.777039","-84.390176","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:41","33.777047","-84.390122","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:38","33.777045","-84.390071","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:35","33.777058","-84.390038","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:32","33.777063","-84.38998","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:29","33.777076","-84.389996","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:26","33.77709","-84.39005","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:23","33.777118","-84.390106","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:20","33.777143","-84.390178","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:17","33.77724","-84.390198","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:14","33.777385","-84.390161","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:11","33.777426","-84.390077","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:08","33.777462","-84.389937","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:05","33.777466","-84.389748","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:35:02","33.77751","-84.389578","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:59","33.778118","-84.389233","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:26","33.777239","-84.389125","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:23","33.777312","-84.389089","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:20","33.777354","-84.389053","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:17","33.777384","-84.389021","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:14","33.777466","-84.389006","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:11","33.777633","-84.388984","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:08","33.777786","-84.388963","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:05","33.777946","-84.388931","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:34:02","33.778047","-84.388914","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:33:59","33.778181","-84.388872","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:33:56","33.778321","-84.388817","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:33:53","33.778395","-84.3888","9.26","0.179","-0.613","-0.306","0.766","1.073","2.298","2.911","4.597","5.21","7.355","7.661","9.04","9.807"
"2025-06-06 11:33:50","33.778472","-84.388809","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:47","33.778527","-84.388842","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:44","33.778625","-84.388863","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:41","33.778728","-84.388888","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:38","33.778831","-84.388931","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:35","33.778935","-84.388957","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:32","33.779125","-84.38898","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:29","33.779332","-84.38909","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:26","33.779611","-84.389368","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:23","33.779661","-84.389372","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:20","33.779702","-84.389366","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:17","33.779755","-84.389392","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:14","33.77979","-84.38933","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:11","33.779823","-84.389297","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:33:08","33.779857","-84.389295","9.245","0.031","0.306","0.46","0.766","0.919","3.524","3.677","4.137","4.444","7.815","8.121","8.581","8.734"
"2025-06-06 11:24:38","33.781807","-84.386877","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:35","33.781798","-84.387099","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:32","33.781778","-84.387193","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:29","33.781767","-84.387247","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:26","33.781774","-84.387315","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:23","33.781877","-84.387524","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:20","33.781808","-84.387581","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:17","33.781736","-84.387632","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:14","33.781669","-84.387682","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:11","33.781587","-84.387792","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:24:08","33.781561","-84.387837","9.314","0.209","-0.613","-0.153","0.46","1.532","2.758","3.524","4.444","5.363","6.895","7.968","8.734","9.807"
"2025-06-06 11:21:26","33.776617","-84.387215","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:23","33.776667","-84.387311","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:20","33.776739","-84.387407","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:17","33.776818","-84.387484","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:14","33.77689","-84.387531","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:11","33.776946","-84.387536","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:08","33.776968","-84.387565","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:05","33.776968","-84.38757","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:21:02","33.776949","-84.387562","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:59","33.776918","-84.387566","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:56","33.776892","-84.387588","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:53","33.776872","-84.387632","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:50","33.776859","-84.387699","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:47","33.776822","-84.387767","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:44","33.776795","-84.38788","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:20:41","33.776771","-84.388052","9.311","0.208","-0.46","-0.153","0.46","1.073","2.452","3.371","4.75","6.436","7.202","7.815","8.734","10.573"
"2025-06-06 11:16:41","33.776917","-84.394104","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:38","33.776978","-84.394352","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:35","33.776994","-84.394605","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:32","33.776999","-84.394883","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:29","33.777017","-84.395114","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:26","33.777016","-84.395278","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:23","33.777064","-84.39536","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:20","33.777134","-84.395417","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:17","33.777185","-84.395462","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:14","33.777192","-84.395513","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:11","33.777205","-84.39551","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:08","33.777246","-84.395478","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:05","33.777296","-84.395451","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:16:02","33.77735","-84.395444","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:15:59","33.777404","-84.395453","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:15:56","33.777495","-84.395491","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:15:53","33.777635","-84.395607","9.232","0.205","-1.073","-0.766","0.153","0.766","2.452","3.371","5.21","5.976","6.282","7.661","8.887","9.194"
"2025-06-06 11:15:50","33.777774","-84.395741","9.36","0.574","-1.226","-0.306","0.613","1.226","1.686","2.605","5.057","8.887","6.895","7.968","9.347","10.266"
"2025-06-06 11:15:47","33.777895","-84.395911","9.36","0.574","-1.226","-0.306","0.613","1.226","1.686","2.605","5.057","8.887","6.895","7.968","9.347","10.266"
"2025-06-06 11:15:44","33.777998","-84.396123","9.36","0.574","-1.226","-0.306","0.613","1.226","1.686","2.605","5.057","8.887","6.895","7.968","9.347","10.266"
"2025-06-06 11:15:41","33.778108","-84.396374","9.36","0.574","-1.226","-0.306","0.613","1.226","1.686","2.605","5.057","8.887","6.895","7.968","9.347","10.266"
